TimeStamp,SiteName,TrapLocation,PlotName,Quadrant,SiteCode,Species,SampleNumber,SampleLabel,Height,BasalDiameter,Browsed,BrowsedBy,FoliageDisease,Berries,AmountSample_AmtAvail,StoiComment,BaggedWetWeight,BagCount,BagSize,BagWeight,SampleWeight,SampleWeightAfterAFL,StoiLabel,UUID_VegFieldForm,UniqueID,WeighingComments
2016-07-30 12:11,Dunphys Pond,F3,Dunphys Pond+F3,SW,DP,ABBA,3,DP_F3_ABBA_3,40,0.8,NB,,,,100,,36.1,2,L,3.4,29.3,25.3,DP_F3_ABBA ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,78FD2D21-5304-47E7-A335-76C743E26DBE,
2016-07-30 12:37,Dunphys Pond,F3,Dunphys Pond+F3,NW,DP,ABBA,4,DP_F3_ABBA_4,36,1.3,B,O,,,60,,40.4,2,L,3.4,33.6,26.4,DP_F3_ABBA ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,8716C66C-C8CE-486A-A7A4-C60FA41A227F,
2016-07-30 11:14,Dunphys Pond,F3,Dunphys Pond+F3,NE,DP,ACRU,1,DP_F3_ACRU_1,72,1,NB,I,Y,,100,,26.1,2,L,3.4,19.3,15.6,DP_F3_ACRU,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,B02F083A-1A59-48AB-A8FF-BE8B18ABD645,
2016-07-30 11:57,Dunphys Pond,F3,Dunphys Pond+F3,SE,DP,ACRU,2,DP_F3_ACRU_2,62,0.9,B,"M
I",Y,,100,,25.1,2,L,3.4,18.3,13.1,DP_F3_ACRU,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,0F66C805-57D2-4C6B-8591-84F6CE347E9F,
2016-07-30 12:20,Dunphys Pond,F3,Dunphys Pond+F3,SW,DP,ACRU,3,DP_F3_ACRU_3,27,0.3,NB,,Y,,100,,5.4,1,L,3.4,2,0,DP_F3_ACRU,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,F1000AFD-E1F6-4A24-872F-C0EFC117EF8D,
2016-07-30 12:31,Dunphys Pond,F3,Dunphys Pond+F3,NW,DP,ACRU,4,DP_F3_ACRU_4,75,0.9,NB,I,Y,,100,,24.8,2,L,3.4,18,11.9,DP_F3_ACRU,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,C064D993-8B47-4920-B979-4570E534C7B3,
2016-07-30 11:23,Dunphys Pond,F3,Dunphys Pond+F3,NE,DP,BEPA,1,DP_F3_BEPA_1,60,0.8,B,"H
M
I",Y,,80,,44,2,L,3.4,37.2,30.9,DP_F3_BEPA ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,6376C33A-9E07-44E6-9A1C-2DD1E824879E,
2016-07-30 11:39,Dunphys Pond,F3,Dunphys Pond+F3,SE,DP,BEPA,2,DP_F3_BEPA_2,62,2.3,B,"M
I",,,80,,31.7,2,L,3.4,24.9,19.2,DP_F3_BEPA ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,794FF21D-9AB0-4A7E-99F4-4A190F00490E,
2016-07-30 12:16,Dunphys Pond,F3,Dunphys Pond+F3,SW,DP,BEPA,3,DP_F3_BEPA_3,68,1,B,"H
I
M",Y,,80,Base of large tree,38.6,2,L,3.4,31.8,25.7,DP_F3_BEPA ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,E1140C64-C368-497B-9C2E-FAA33DB72ABF,
2016-07-30 11:34,Dunphys Pond,F3,Dunphys Pond+F3,NE,DP,VAAN,1,DP_F3_VAAN_1,58,0.8,B,"M
I",Y,,80,,36.5,2,L,3.4,29.7,26.1,DP_F3_VAAN ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,1B734B34-D714-41D4-9531-99260F41F52C,
2016-07-30 12:01,Dunphys Pond,F3,Dunphys Pond+F3,SE,DP,VAAN,2,DP_F3_VAAN_2,53,0.8,NB,I,,,100,,31.2,2,L,3.4,24.4,18.8,DP_F3_VAAN ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,7553AD35-3E24-4D8C-A67E-D84E6D226105,
2016-07-30 12:22,Dunphys Pond,F3,Dunphys Pond+F3,SW,DP,VAAN,3,DP_F3_VAAN_3,68,0.4,NB,I,,,80,,54.3,2,L,3.4,47.5,41.3,DP_F3_VAAN ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,FD4E1B65-48E8-4788-85FD-F8377ED97C30,
2016-07-30 12:42,Dunphys Pond,F3,Dunphys Pond+F3,NW,DP,VAAN,4,DP_F3_VAAN_4,66,0.8,NB,I,,,100,,20.8,2,L,3.4,14,9.7,DP_F3_VAAN ,D0D4F1D0-C95B-4A67-8BBA-546A09E50379,10A36853-5A14-48BB-AC8B-26ED9037D1CF,
2016-07-30 13:41,Dunphys Pond,F5,Dunphys Pond+F5,NE,DP,ABBA,1,DP_F5_ABBA_1,33,0.8,NB,,,,100,,39.9,2,L,3.4,33.1,28.3,DP_F5_ABBA ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,1158542D-D139-4F61-BD9B-7910A261C359,
2016-07-30 13:59,Dunphys Pond,F5,Dunphys Pond+F5,SE,DP,ABBA,2,DP_F5_ABBA_2,30,0.9,NB,,,,100,,32,2,L,3.4,25.2,20.7,DP_F5_ABBA ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,E8F732D3-5003-4987-9C5B-AA3E7F004141,
2016-07-30 14:25,Dunphys Pond,F5,Dunphys Pond+F5,NW,DP,ABBA,3,DP_F5_ABBA_3,39,0.5,NB,,,,100,,21.3,2,L,3.4,14.5,11.4,DP_F5_ABBA ,A18D38F8-91C0-4D2E-AC4A-6CDB399CB464,B901F85F-539B-402D-9624-BBE3CA43F0FB,
2016-07-30 13:48,Dunphys Pond,F5,Dunphys Pond+F5,NE,DP,ACRU,1,DP_F5_ACRU_1,48,0.8,B,I,Y,,100,,15.4,2,L,3.4,8.6,4,DP_F5_ACRU ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,789BC7D4-C8FC-42E8-B525-0B692C2B713B,
2016-07-30 13:55,Dunphys Pond,F5,Dunphys Pond+F5,SE,DP,ACRU,2,DP_F5_ACRU_2,75,1,B,I,Y,,100,,33.9,2,L,3.4,27.1,20.9,DP_F5_ACRU ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,67BA2B76-8573-4765-ADC7-4CA6BC38E04C,
2016-07-30 14:22,Dunphys Pond,F5,Dunphys Pond+F5,SW,DP,ACRU,3,DP_F5_ACRU_3,41,0.6,NB,,,,100,,17.2,2,L,3.4,10.4,7,DP_F5_ACRU ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,9B7958FB-96B8-43C6-8074-FDCF94CA2DE4,
2016-07-30 14:21,Dunphys Pond,F5,Dunphys Pond+F5,NW,DP,ACRU,4,DP_F5_ACRU_4,31,0.7,B,"M
I",Y,,100,,25.3,2,L,3.4,18.5,15.8,DP_F5_ACRU ,A18D38F8-91C0-4D2E-AC4A-6CDB399CB464,29A10FFF-DD05-4B3D-A4C4-CAE0A8199FA1,
2016-07-30 13:36,Dunphys Pond,F5,Dunphys Pond+F5,NE,DP,BEPA,1,DP_F5_BEPA_1,58,0.8,B,"H
M
I",,,80,,25.1,2,L,3.4,18.3,15.5,DP_F5_BEPA ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,C1623EEC-9479-42F1-AE3F-DA3C23ED3CD0,
2016-07-30 14:18,Dunphys Pond,F5,Dunphys Pond+F5,SW,DP,BEPA,2,DP_F5_BEPA_2,93,0.8,NB,,,,90,,28.3,2,L,3.4,21.5,12.8,DP_F5_BEPA ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,D62EEC3F-553F-43AA-BB51-46620B2B72BA,
2016-07-30 14:13,Dunphys Pond,F5,Dunphys Pond+F5,NW,DP,BEPA,3,DP_F5_BEPA_3,77,1,B,"I
M",,,50,,25.7,2,L,3.4,18.9,12.9,DP_F5_BEPA ,A18D38F8-91C0-4D2E-AC4A-6CDB399CB464,5C428424-A200-46BD-9ACE-270E0DD5CB32,
2016-07-30 13:51,Dunphys Pond,F5,Dunphys Pond+F5,NE,DP,VAAN,1,DP_F5_VAAN_1,35,0.6,B,I,Y,,100,,19.6,2,L,3.4,12.8,9.6,DP_F5_VAAN ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,D3A1D664-DA5A-472D-B83B-77B2B37BA705,
2016-07-30 13:57,Dunphys Pond,F5,Dunphys Pond+F5,SE,DP,VAAN,2,DP_F5_VAAN_2,32,0.6,B,"I
H",,,100,,27.4,2,L,3.4,20.6,17.6,DP_F5_VAAN ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,1E187D11-ABDE-4B8F-B873-19C5AB2D52D8,
2016-07-30 14:11,Dunphys Pond,F5,Dunphys Pond+F5,SW,DP,VAAN,3,DP_F5_VAAN_3,35,0.4,B,I,Y,Y,100,,33.8,2,L,3.4,27,22.4,DP_F5_VAAN ,8FF4C110-D541-4A3D-BAC1-40DE8942F4AB,12737794-89F8-4F6A-ACC6-1EED4535B6CA,
2016-07-30 14:17,Dunphys Pond,F5,Dunphys Pond+F5,NW,DP,VAAN,4,DP_F5_VAAN_4,28,0.3,B,"I
O",Y,Y,100,,18.1,2,L,3.4,11.3,6.2,DP_F5_VAAN ,A18D38F8-91C0-4D2E-AC4A-6CDB399CB464,4A137BC6-5962-4B34-96A5-AE66DD89A7F2,
2016-08-08 17:41,Dunphys Pond,F7,Dunphys Pond+F7,SE,DP,ABBA,1,DP_F7_ABBA_1,38,0.6,NB,,,,100,,35.1,2,L,3.4,28.3,21.7,DP_F7_ABBA ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,DD00BC57-3323-4EF2-B009-A6D6FCAA185A,
2016-08-08 17:49,Dunphys Pond,F7,Dunphys Pond+F7,SW,DP,ABBA,2,DP_F7_ABBA_2,30,0.6,NB,,,,100,,31.5,1,L,3.4,28.1,22.2,DP_F7_ABBA ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,ED0CC847-D34D-47BC-8B12-2503D5744CE2,
2016-08-08 17:28,Dunphys Pond,F7,Dunphys Pond+F7,NE,DP,ACRU,1,DP_F7_ACRU_1,93,0.4,NB,I,Y,,100,,27.1,2,L,3.4,20.3,17.5,DP_F7_ACRU ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,016AAE03-D830-493E-856D-1C1B29696746,
2016-08-08 17:37,Dunphys Pond,F7,Dunphys Pond+F7,SE,DP,ACRU,2,DP_F7_ACRU_2,72,0.8,NB,"O
I",Y,,100,,33.6,2,L,3.4,26.8,18.9,DP_F7_ACRU ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,DA52778C-D382-4A74-ADD0-9689E2CE476E,
2016-08-08 17:47,Dunphys Pond,F7,Dunphys Pond+F7,SW,DP,ACRU,3,DP_F7_ACRU_3,81,0.7,NB,I,Y,,100,,20.6,2,L,3.4,13.8,11.6,DP_F7_ACRU ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,8E830B7C-CC9E-4C17-B526-C7F396D860C0,
2016-08-08 17:55,Dunphys Pond,F7,Dunphys Pond+F7,NW,DP,ACRU,4,DP_F7_ACRU_4,89,0.8,NB,I,Y,,100,,29.6,2,L,3.4,22.8,19.4,DP_F7_ACRU ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,CAD9A471-F72D-4AF5-B9FF-238AC651C432,
2016-08-08 17:35,Dunphys Pond,F7,Dunphys Pond+F7,NE,DP,BEPA,1,DP_F7_BEPA_1,92,0.7,B,"I
M",Y,,80,,42.7,2,L,3.4,35.9,31.4,DP_F7_BEPA ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,11B1D106-E60A-4493-8221-243907CD6A80,
2016-08-08 17:39,Dunphys Pond,F7,Dunphys Pond+F7,SE,DP,BEPA,2,DP_F7_BEPA_2,71,1.5,B,"O
I",Y,,40,,46.3,2,L,3.4,39.5,35.3,DP_F7_BEPA ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,D6C9ADD0-C8EC-4E7E-B616-7935820A6725,
2016-08-08 17:45,Dunphys Pond,F7,Dunphys Pond+F7,SW,DP,BEPA,3,DP_F7_BEPA_3,93,0.7,B,"M
I",Y,,40,,53.8,2,L,3.4,47,42.3,DP_F7_BEPA ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,F4FD8FC5-6F3A-4E01-BA85-9568398FA78E,
2016-08-08 17:57,Dunphys Pond,F7,Dunphys Pond+F7,NW,DP,BEPA,4,DP_F7_BEPA_4,73,0.5,NB,I,Y,,100,,37.9,2,L,3.4,31.1,27.3,DP_F7_BEPA ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,233EED0F-69B2-4E7C-BA5E-00282180E29D,
2016-08-08 17:34,Dunphys Pond,F7,Dunphys Pond+F7,NE,DP,VAAN,1,DP_F7_VAAN_1,45,0.4,NB,I,Y,,100,,20.1,2,L,3.4,13.3,9,DP_F7_VAAN ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,E1E6667D-9B25-4002-A488-9B47DF8C671D,
2016-08-08 17:43,Dunphys Pond,F7,Dunphys Pond+F7,SE,DP,VAAN,2,DP_F7_VAAN_2,35,0.5,B,"O
I",Y,,100,,24.5,2,L,3.4,17.7,13.1,DP_F7_VAAN ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,80632F40-4A31-4ACF-AA38-F465A2169F8D,
2016-08-08 17:53,Dunphys Pond,F7,Dunphys Pond+F7,SW,DP,VAAN,3,DP_F7_VAAN_3,42,0.4,NB,I,,,100,,12.1,1,L,3.4,8.7,6,DP_F7_VAAN ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,7D3973B8-F0CD-4A53-984A-BEFE56216983,
2016-08-08 17:59,Dunphys Pond,F7,Dunphys Pond+F7,NW,DP,VAAN,4,DP_F7_VAAN_4,69,0.4,NB,I,Y,,100,,16.2,1,L,3.4,12.8,9,DP_F7_VAAN ,FCF2541C-E9F5-475A-9242-79ED69BC0F3C,BD79E6AA-3042-429B-8611-D771EBAD3475,
2016-08-08 16:28,Dunphys Pond,F9,Dunphys Pond+F9,NE,DP,ACRU,1,DP_F9_ACRU_1,71,0.8,B,"I
O",Y,,100,,20.6,2,L,3.4,13.8,10,DP_F9_ACRU,9A2E5F9B-27DD-4375-BA47-1038619BB12F,F81EAA39-1F5B-4823-B453-BBD49CF7531F,
2016-08-08 16:37,Dunphys Pond,F9,Dunphys Pond+F9,SE,DP,ACRU,2,DP_F9_ACRU_2,64,0.7,NB,,Y,,100,,20.6,2,L,3.4,13.8,8.7,DP_F9_ACRU,9A2E5F9B-27DD-4375-BA47-1038619BB12F,3B75584C-3CC3-4DD8-8038-8BB352A0B1FD,
2016-08-08 16:40,Dunphys Pond,F9,Dunphys Pond+F9,SW,DP,ACRU,3,DP_F9_ACRU_3,32,0.5,B,"H
I",,,100,,13,2,L,3.4,6.2,4.3,DP_F9_ACRU,9A2E5F9B-27DD-4375-BA47-1038619BB12F,443A8E49-D7A4-43FE-ACF0-52202A6BA2D6,
2016-08-08 16:51,Dunphys Pond,F9,Dunphys Pond+F9,NW,DP,ACRU,4,DP_F9_ACRU_4,50,0.5,B,"M
I",Y,,100,,15.9,2,L,3.4,9.1,6,DP_F9_ACRU,9A2E5F9B-27DD-4375-BA47-1038619BB12F,F73323CC-A198-4C56-91F9-C156F56E6F73,
2016-08-08 16:23,Dunphys Pond,F9,Dunphys Pond+F9,NE,DP,BEPA,1,DP_F9_BEPA_1,96,0.7,B,M,Y,,50,,35.8,2,L,3.4,29,24.2,DP_F9_BEPA,9A2E5F9B-27DD-4375-BA47-1038619BB12F,6E77F350-A95A-40A9-9A7B-B4692D0BD001,
2016-08-08 16:31,Dunphys Pond,F9,Dunphys Pond+F9,SE,DP,BEPA,2,DP_F9_BEPA_2,82,1.1,B,"I
H
M",,,60,,29.1,2,L,3.4,22.3,15.8,DP_F9_BEPA,9A2E5F9B-27DD-4375-BA47-1038619BB12F,7EB785D7-04E2-46F5-A732-E31BCBC8367E,
2016-08-08 16:21,Dunphys Pond,F9,Dunphys Pond+F9,NE,DP,VAAN,1,DP_F9_VAAN_1,41,0.5,B,"H
I",Y,,100,,29.7,2,L,3.4,22.9,19.7,DP_F9_VAAN,9A2E5F9B-27DD-4375-BA47-1038619BB12F,CD3FFA92-1409-46A2-BB1C-FC7502A1B2CE,
2016-08-08 16:35,Dunphys Pond,F9,Dunphys Pond+F9,SE,DP,VAAN,2,DP_F9_VAAN_2,35,0.4,B,"I
O",Y,,100,,19.7,2,L,3.4,12.9,9,DP_F9_VAAN,9A2E5F9B-27DD-4375-BA47-1038619BB12F,34EFA612-AAFD-4948-B77C-C86430E0078D,
2016-08-08 16:43,Dunphys Pond,F9,Dunphys Pond+F9,SW,DP,VAAN,3,DP_F9_VAAN_3,51,0.3,B,"I
O",Y,,100,,23.9,2,L,3.4,17.1,13.7,DP_F9_VAAN,9A2E5F9B-27DD-4375-BA47-1038619BB12F,452AD072-D9E5-490F-A8E9-37D17E6FCD1A,
2016-08-08 16:48,Dunphys Pond,F9,Dunphys Pond+F9,NW,DP,VAAN,4,DP_F9_VAAN_4,31,0.5,NB,I,Y,,100,,19.2,2,L,3.4,12.4,6.6,DP_F9_VAAN,9A2E5F9B-27DD-4375-BA47-1038619BB12F,EB346523-B2F9-4CF3-A975-88BF269AEBBF,
2016-07-30 11:24,Dunphys Pond,G14,Dunphys Pond+G14,SE,DP,VAAN,1,DP_G14_VAAN_1,38,0.3,NB,I,,,100,,13.9,2,L,3.4,7.1,0,DP_G14_VAAN,C2A73ABF-B566-4037-B095-A2FF1C3F78D1,588DC018-6152-45BC-A328-F0D8439392DD,
2016-07-30 11:28,Dunphys Pond,G14,Dunphys Pond+G14,SW,DP,VAAN,2,DP_G14_VAAN_2,47,0.7,B,M,Y,Y,100,,24.9,2,L,3.4,18.1,15.5,DP_G14_VAAN,C2A73ABF-B566-4037-B095-A2FF1C3F78D1,5A42CC2C-5106-49A3-AE2F-B604E0F43F09,
2016-07-30 11:40,Dunphys Pond,G14,Dunphys Pond+G14,NW,DP,VAAN,3,DP_G14_VAAN_3,24,0.3,NB,I,,,100,,15.1,2,L,3.4,8.3,3.3,DP_G14_VAAN,C2A73ABF-B566-4037-B095-A2FF1C3F78D1,57DFF782-D853-4E60-847F-ABA108F9ED85,
2016-08-09 14:30,Dunphys Pond,I10,Dunphys Pond+I10,NE,DP,ABBA,1,DP_I10_ABBA_1,27,1.5,B,M,,,100,,21.3,2,L,3.4,14.5,12.9,DP_I10_ABBA ,62380011-C93B-4B82-90F5-4DBFC1203E1E,1897B64F-7E80-40C4-B7F7-1EF4E40D980D,
2016-08-09 14:43,Dunphys Pond,I10,Dunphys Pond+I10,SE,DP,ABBA,2,DP_I10_ABBA_2,34,0.5,B,M,,,100,,17.6,2,L,3.4,10.8,6.9,DP_I10_ABBA ,62380011-C93B-4B82-90F5-4DBFC1203E1E,FF2390C2-82EE-48E5-9DF2-8244E71CAE4C,
2016-08-09 14:55,Dunphys Pond,I10,Dunphys Pond+I10,SW,DP,ABBA,3,DP_I10_ABBA_3,28,0.4,NB,,,,100,,21,2,L,3.4,14.2,12,DP_I10_ABBA ,62380011-C93B-4B82-90F5-4DBFC1203E1E,7FD86D7D-748D-4615-BE04-F252FBFD26E3,
2016-08-09 15:01,Dunphys Pond,I10,Dunphys Pond+I10,NW,DP,ABBA,4,DP_I10_ABBA_4,30,0.4,NB,,,,100,Old moose browse,26.5,2,L,3.4,19.7,14.7,DP_I10_ABBA ,62380011-C93B-4B82-90F5-4DBFC1203E1E,FB316F08-E869-4D74-8665-E0AC8B739B81,
2016-08-09 14:32,Dunphys Pond,I10,Dunphys Pond+I10,NE,DP,ACRU,1,DP_I10_ACRU_1,45,1,B,"I
H",Y,,100,,16.1,2,L,3.4,9.3,2.2,DP_I10_ACRU,62380011-C93B-4B82-90F5-4DBFC1203E1E,F506713A-FF3E-446A-B8E1-2501D19A3FF0,
2016-08-09 14:39,Dunphys Pond,I10,Dunphys Pond+I10,SE,DP,ACRU,2,DP_I10_ACRU_2,68,0.7,NB,I,Y,,100,,17.5,2,L,3.4,10.7,2.7,DP_I10_ACRU,62380011-C93B-4B82-90F5-4DBFC1203E1E,E47DCA97-DE30-45E9-9D37-BE1C87C5D4E5,
2016-08-09 14:53,Dunphys Pond,I10,Dunphys Pond+I10,SW,DP,ACRU,3,DP_I10_ACRU_3,45,0.7,B,"M
I",Y,,100,,18.4,2,L,3.4,11.6,7.5,DP_I10_ACRU,62380011-C93B-4B82-90F5-4DBFC1203E1E,4A02BFBF-3F91-4B7A-A15E-99AEC48DB222,
2016-08-09 14:59,Dunphys Pond,I10,Dunphys Pond+I10,NW,DP,ACRU,4,DP_I10_ACRU_4,62,1,B,"H
I",Y,,100,,19.3,2,L,3.4,12.5,7.6,DP_I10_ACRU,62380011-C93B-4B82-90F5-4DBFC1203E1E,E52F9353-32DC-4134-B4CA-D34C61BAEBFF,
2016-08-09 14:47,Dunphys Pond,I10,Dunphys Pond+I10,SW,DP,BEPA,1,DP_I10_BEPA_1,58,0.7,,I,Y,,40,Old moose browse,20.9,2,L,3.4,14.1,,DP_I10_BEPA ,62380011-C93B-4B82-90F5-4DBFC1203E1E,EB1388BB-2693-4133-8FFC-509EC32EE372,
2016-08-09 15:05,Dunphys Pond,I10,Dunphys Pond+I10,NW,DP,BEPA,2,DP_I10_BEPA_2,119,0.8,,I,Y,,20,Growing at base of bigger tree,34.1,2,L,3.4,27.3,,DP_I10_BEPA ,62380011-C93B-4B82-90F5-4DBFC1203E1E,58719D22-812A-40F8-95E7-E433DDEAE85F,
2016-08-09 14:36,Dunphys Pond,I10,Dunphys Pond+I10,NE,DP,VAAN,1,DP_I10_VAAN_1,52,0.2,B,"H
I",,,100,,12.3,2,L,3.4,5.5,3,DP_I10_VAAN ,62380011-C93B-4B82-90F5-4DBFC1203E1E,7723E9F1-87E5-48F0-A048-A80CBC11A7FD,
2016-08-09 14:42,Dunphys Pond,I10,Dunphys Pond+I10,SE,DP,VAAN,2,DP_I10_VAAN_2,48,0.4,B,"H
I",,,100,,9.2,1,L,3.4,5.8,0.6,DP_I10_VAAN ,62380011-C93B-4B82-90F5-4DBFC1203E1E,E0A6BEE4-B9B0-44C6-845A-283D3A6B970A,
2016-08-09 14:51,Dunphys Pond,I10,Dunphys Pond+I10,SW,DP,VAAN,3,DP_I10_VAAN_3,32,0.5,B,"H
I",Y,,100,Intense hate browse,16.1,2,L,3.4,9.3,3.9,DP_I10_VAAN ,62380011-C93B-4B82-90F5-4DBFC1203E1E,B1A9C465-A4C2-4DD4-9AAE-E0DC42D6A606,
2016-08-09 15:08,Dunphys Pond,I10,Dunphys Pond+I10,NW,DP,VAAN,4,DP_I10_VAAN_4,36,0.4,B,"M
O
I",,,100,,7.4,1,L,3.4,4,1.2,DP_I10_VAAN ,62380011-C93B-4B82-90F5-4DBFC1203E1E,180BDF07-07EC-4A25-B27A-64CEC99E4032,
2016-08-09 15:56,Dunphys Pond,I12,Dunphys Pond+I12,NE,DP,ABBA,1,DP_I12_ABBA_1,27,0.5,NB,,,,100,,17.6,2,L,3.4,10.8,7,DP_I12_ABBA ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,6AAF017C-CD79-400B-94F4-193763A02BB7,
2016-08-09 16:06,Dunphys Pond,I12,Dunphys Pond+I12,SE,DP,ABBA,2,DP_I12_ABBA_2,63,2.1,NB,,,,50,,46.2,2,L,3.4,39.4,27.5,DP_I12_ABBA ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,743D5014-7165-4801-97D2-BACC373B9485,
2016-08-09 16:18,Dunphys Pond,I12,Dunphys Pond+I12,SW,DP,ABBA,3,DP_I12_ABBA_3,32,0.4,NB,,,,100,,17.8,2,L,3.4,11,6.3,DP_I12_ABBA ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,5CD1A24D-AF49-4360-8B5E-2480AD91CAD2,
2016-08-09 15:50,Dunphys Pond,I12,Dunphys Pond+I12,NE,DP,ACRU,1,DP_I12_ACRU_1,50,0.6,NB,I,Y,,100,,16.3,2,L,3.4,9.5,5.6,DP_I12_ACRU ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,7DD56D61-DAB1-4D00-AF3D-03C3B1E932DF,
2016-08-09 16:12,Dunphys Pond,I12,Dunphys Pond+I12,SW,DP,ACRU,2,DP_I12_ACRU_2,113,1.6,B,M,Y,,50,Old H browse,52.2,2,L,3.4,45.4,38.7,DP_I12_ACRU ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,94377303-0E8E-4DF2-B240-B9EBC1E0CB5C,
2016-08-09 16:24,Dunphys Pond,I12,Dunphys Pond+I12,NW,DP,ACRU,3,DP_I12_ACRU_3,62,0.9,B,"I
M
O",Y,,80,,27.6,2,L,3.4,20.8,13.2,DP_I12_ACRU ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,F17BC85C-2B9F-4311-97D6-1B3F610D078F,
2016-08-09 15:53,Dunphys Pond,I12,Dunphys Pond+I12,NE,DP,VAAN,1,DP_I12_VAAN_1,36,0.3,B,"O
I",,,100,,14.7,2,L,3.4,7.9,5.8,DP_I12_VAAN ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,177C9B14-ED1E-4A64-A8FF-3805B0B83288,
2016-08-09 16:03,Dunphys Pond,I12,Dunphys Pond+I12,SE,DP,VAAN,2,DP_I12_VAAN_2,57,0.7,B,"M
O
I",Y,,100,,20.4,2,L,3.4,13.6,8.6,DP_I12_VAAN ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,2D3AF98A-767C-4A2C-9136-99F80F2FA668,
2016-08-09 16:10,Dunphys Pond,I12,Dunphys Pond+I12,SW,DP,VAAN,3,DP_I12_VAAN_3,42,0.5,B,"H
I",Y,,80,,23.8,2,L,3.4,17,10.8,DP_I12_VAAN ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,377B2F1A-FBD2-4248-B416-0CFFD47A4F46,
2016-08-09 16:21,Dunphys Pond,I12,Dunphys Pond+I12,NW,DP,VAAN,4,DP_I12_VAAN_4,53,0.6,NB,I,Y,Y,80,,23.3,2,L,3.4,16.5,15,DP_I12_VAAN ,DFC7B4B4-B5D6-43E6-8BB8-89ACB2A65DE3,52C786BE-B3D8-48D1-AC46-B1E59975D944,
2016-08-10 15:53,Dunphys Pond,I14,Dunphys Pond+I14,NE,DP,ABBA,1,DP_I14_ABBA_1,33,0.4,NB,,,,100,,24.9,2,L,3.4,18.1,15.4,DP_I14_ABBA ,9F29393C-F35F-4720-84EC-1361E2EB2ACA,3D26E895-A585-47E9-AE61-6F6DA857EB9B,
2016-08-10 16:06,Dunphys Pond,I14,Dunphys Pond+I14,SE,DP,ABBA,2,DP_I14_ABBA_2,30,0.4,NB,,,,100,,14.6,2,L,3.4,7.8,4.6,DP_I14_ABBA ,9F29393C-F35F-4720-84EC-1361E2EB2ACA,FB8863C7-E352-4AC7-8A3B-089A8108FE80,
2016-08-10 16:32,Dunphys Pond,I14,Dunphys Pond+I14,NW,DP,ABBA,4,DP_I14_ABBA_4,24,0.6,NB,,,,100,,24.4,2,L,3.4,17.6,10.2,DP_I14_ABBA ,9F29393C-F35F-4720-84EC-1361E2EB2ACA,781BD741-93C3-4D1C-917A-C1084A907B21,
2016-08-10 15:43,Dunphys Pond,I14,Dunphys Pond+I14,NE,DP,ACRU,1,DP_I14_ACRU_1,80,1.6,NB,,,,100,,23.2,2,L,3.4,16.4,12.2,DP_I14_ACRU ,9F29393C-F35F-4720-84EC-1361E2EB2ACA,BD9AB5F5-02BF-4169-9EEA-1121756F8786,
